 Number of Inputs | Biggest Input   | Transaction Value | Transaction Fee | Transaction ID 
 1                | 40046.2955893   | 40046.2955893     | 0.0005          | eca46f5c5fee4377b0e034d2feac22616c9e8dffa59a470c33e49004b003e7f6 
 1                | 40046.6413893   | 40046.6413893     | 0.0005          | 371b86fe8c38f9e7a04f2ab5582c9584dd0b93fff2d291561d2140a3f99c02be 
 1                | 40046.7833993   | 40046.7833993     | 0.0005          | 4e41c6091b1e01a35d2b01ce8f6d681dc4bba7a5608c655da9adefa07c371700 
 1                | 40047.0590153   | 40047.0590153     | 0.0005          | 2bbccddb2f56d6fd34f9a01e84945f9acb033ea32d86f4f9a50880e907a7f4b2 
 1                | 40050.0127453   | 40050.0127453     | 0.0005          | 119f8f32e7bc1a70af85e16bfc6ca1edb95259207f076b6da37b3013fb9be423 
 1                | 40055.6121653   | 40055.6121653     | 0.0005          | 144075cfac8e372a7c99261cf40754e6349fdc4dd5379e426eac8aa6057c4b1d 
 1                | 40060.0112453   | 40060.0112453     | 0.0005          | 78473aec92f037deb2c7e739d98ba34006d5f42704fb9ab159034574c56aceb3 
 1                | 40063.3237253   | 40063.3237253     | 0.0005          | 62873e07bbdf7d3f8ad3f682171926c134efcad84890abf96111e2dcbfe6e185 
 1                | 40063.8842253   | 40063.8842253     | 0.0005          | 3df6f40cdd76016419a4ba37025d3a7df299d06134511a074a2634511c4297e9 
 1                | 40070.5732253   | 40070.5732253     | 0.0005          | 84d8ae0d1bd8e451f81f9c4cae333c27f31fe24222ff3306ba33e4cb4236dba5 
 1                | 40078.0747253   | 40078.0747253     | 0.0005          | 0025264ae848421d331f90d59aa29d85af9634f8b8145f41b8cf039ce1811551 
 1                | 40082.6382253   | 40082.6382253     | 0.0005          | f74c5617598b83d15eb5dcb0b59ffbf26e1af6c8fd5aeb8a3bbd4e71f3b54b9e 
 1                | 40085.7487253   | 40085.7487253     | 0.0005          | 0bc43f89610d79b46c91af2fe685f4f942268f8e2ce988e01b74b29cd97fbb7d 
 1                | 40171.4892253   | 40171.4892253     | 0.0005          | fece47ae30a3589bc443a74ad81640168502398c2c38da40fd25e13497916d5e 
 1                | 40252.7197253   | 40252.7197253     | 0.0005          | 478c28d3092519cf8ad7ac462679f93c4e583d85585a1635a08812dfba6b89db 
 1                | 40255.0882453   | 40255.0882453     | 0.0005          | 0daffac18b9cede12d24c6ac2d31709d31829863941e7c43b2d71855148e17f5 
 1                | 40319.4287453   | 40319.4287453     | 0.0005          | 693ae2c8d18b0fdcd0f7fbba30fd8bd2c97801c38a277e6bf19fa47dc9a9b2c7 
 1                | 40323.2901553   | 40323.2901553     | 0.0005          | 0f6c21cc3c5b1e85822d775a6dd044e03ff8a7f2b7421271dbfb76d79e38959d 
 1                | 40326.4843253   | 40326.4843253     | 0.0005          | 4556c980353e25365360b80c534f5792a7de74076bb89acf6d9e64ad2fbf8059 
 1                | 40439.4848253   | 40439.4848253     | 0.0005          | 6c3a7c76a4ac7cd140fbcd052f01b4ff3de391ca4ddff0095a36db35b5b76482 
 1                | 40443.4853253   | 40443.4853253     | 0.0005          | d3b7edeb4ba8fa36c20204cc277695b6b22bc97e2b6a1833aae2a9d216265400 
 1                | 40445.4158253   | 40445.4158253     | 0.0005          | c095dfdbb09c0a4fb8580faee3ecb9c9be470e5fc46167ef8cc18fc1a3ef7d1e 
 1                | 40451.3024353   | 40451.3024353     | 0.0005          | c2f5cce610313ded8f09621d04061c76767eb100417dbf8e234eb6a437040034 
 1                | 40458.9029353   | 40458.9029353     | 0.0005          | 35e7ed854a41eaa558a0b628c572b9f0e30d065e73602e27e96d8c1d5080bdfa 
 1                | 40459.5941233   | 40459.5941233     | 0.0005          | 3fdd65efef725b16e83029e103b46bb277b33cd3b6f4a67b174a2776a56113eb 
 1                | 40460.0754243   | 40460.0754243     | 0.0005          | 6193f874c4e4345963ba97c698d320a93b955452e8a55f6b0fc84421412368a1 
 1                | 40463.8516043   | 40463.8516043     | 0.0005          | 56d6384d649d6a47e4bb5e9f7a21f79ed26f045eeec8dcf61a83eb77bd916f37 
 1                | 40470.8953043   | 40470.8953043     | 0.0005          | b91f8a30766e19571c0743dd1a408307729d038b3fc45bec5191035089b718bd 
 1                | 40475.7987143   | 40475.7987143     | 0.0005          | 511e3b8b9bb4b4b6e68711f3c268b481a93f17508523a0e83f60446ea9fb4b42 
 1                | 40497.2792143   | 40497.2792143     | 0.0005          | e875625e7bf3d7826aeaef681576a8b64a8ba862747ef443eb2f1c399012b78b 
 1                | 40504.9397143   | 40504.9397143     | 0.0005          | fbd90a5210606ebe649c8e7e64ea8cc4aff4a5d7dd3010847cbb8a60010b968d 
 1                | 40515.9402143   | 40515.9402143     | 0.0005          | 30c54194f28544a36cbf82be5325e0745dc4e456b205b5aae80ae233c02702b5 
 1                | 40525.3807143   | 40525.3807143     | 0.0005          | 0effcf1500fd3634b9741b9ed1d1e8d81b7f045b38d74cacb4a2b266e07ffc17 
 1                | 40525.7212143   | 40525.7212143     | 0.0005          | f3fb6a884c8cbfa712bd06221ba6dd0e3c17091ad2650e51ca2a3195eeca6d74 
 1                | 40526.7217143   | 40526.7217143     | 0.0005          | 446f2804f584fceded888bb33f27f395ef8f62668103ebc11dd77a01365cbc3b 
 1                | 40709.2122143   | 40709.2122143     | 0.0005          | 69f06384c20d3e90d71ae2886c3da087b44bc6828d204f007beff11e84f552ac 
 1                | 40716.9919143   | 40716.9919143     | 0.0005          | 4cd71cc142c12488bd8d421e61acd3a490dc58456bee9685ba88865587767b6f 
 1                | 40723.3496243   | 40723.3496243     | 0.0005          | 29d93bd7c857af4bfba938c7bda86a038ecbf8399a40388afea7ed488e7f6ac5 
 1                | 40728.1858143   | 40728.1858143     | 0.0005          | 1af845781da2579f82d168b6a59e06c2146720ec9a5ad9dfe2d1834bd4269bd3 
 1                | 40734.6863143   | 40734.6863143     | 0.0005          | 8975ddb7b4f70d21b338a29ee686a3e5d8fbed2e2eb9c15db07e877d1eff986a 
 1                | 40810.1868143   | 40810.1868143     | 0.0005          | 7d31af11f2f8c0a58af14569b653f7a62b1edf714a3c0433e58b2c83659da4ef 
 1                | 40828.2809143   | 40828.2809143     | 0.0005          | 1876f8b9535347252edffdb1d26e890d9697e74265aeb35a6d9726d23dc61ffc 
 1                | 40842.0445143   | 40842.0445143     | 0.0005          | f89e098a33852a09f083f917052916637c70a52854d99a7793c5fc695a9e0cff 
 1                | 40844.7424343   | 40844.7424343     | 0               | c39bf2d87e564b506550646c9fe933a2ef3beb935331e59f3c2fc90a16ef1b82 
 1                | 40875.8621343   | 40875.8621343     | 0.0005          | b777010e1804e968ab31ae951c0e2de33c6a5ba0dd187a1b1da767037439fe6f 
 1                | 40899.5338343   | 40899.5338343     | 0.0005          | ba6f76554aadcf8dd7b18851a5cea31270e6a892d981859007d1c85f02fb840d 
 1                | 40904.1744943   | 40904.1744943     | 0.0005          | 64f224d8c95b60a40ce4e78b0664adc1f522e7cbc670c2e4177a7deeef145a3b 
 1                | 40962.3328943   | 40962.3328943     | 0               | 3e60b9e51379a3e352ea0bac354913d1ef22a1f7a6417ab4a4e01aad3271aec4 
 1                | 41027.6733943   | 41027.6733943     | 0.0005          | 637571ecb1998a1a34e46abf97f2ca63781f8695ccf38c17893480f488be493d 
 1                | 41040.5138943   | 41040.5138943     | 0.0005          | 1d9ba8ec74990c396f2b8e9c905ae79647f18501fb0550ef164af1577b8ccbb9 
 1                | 41042.0778943   | 41042.0778943     | 0               | 77c6055fb81e91096fb94de3bd551a380170874feccf40230548610034745b85 
 1                | 41044.5278943   | 41044.5278943     | 0               | f44176d63f9286d8b084414759afec3a4d881734ed1f87a9c4382f0740e73ac6 
 1                | 41044.6483943   | 41044.6483943     | 0.0005          | 3f27f622936e614079306ea2d6795ec9a4dbf67ae61e49d387745f47fe24f7a3 
 1                | 41101.9893943   | 41101.9893943     | 0.0005          | 4daf1d65a613f0d5ddcd0dd182fd024f2465cdc849b2c4624245802d05df9c89 
 1                | 41109.6699143   | 41109.6699143     | 0.0005          | 178f359fba3ff04636c061162efc0621c02929f78b5249cc2fe175b53eff97a2 
 1                | 41112.6883343   | 41112.6883343     | 0.0005          | c9da01e7050db40a6205050f878637925bfdbceeaefa3c8d5c2f0556c16aafbe 
 1                | 41114.6888343   | 41114.6888343     | 0.0005          | a7ef0cc24df61482fbd3fd0c38a843bd9d5e32de0883311ebe5f40a152351b5d 
 1                | 41115.0935463   | 41115.0935463     | 0.0005          | 99247055b90023773a805dd07527f2b1cce78a72e9e9253b4ce8207e1d83bcc5 
 1                | 41141.2835463   | 41141.2835463     | 0               | b617fdf90338ef69d7216051d52d393ccc290f97f567e34fcd8ffcf85f5268f0 
 1                | 41223.2835463   | 41223.2835463     | 0               | abca777213b1c27d205ded5b83fe5eb2ffd12a9e0eb7cd121f265d25f3c4dcef 
 1                | 41231.8664463   | 41231.8664463     | 0.0005          | 7816ae5f6745931c26325546f5074e98b9ebf0099a6b71ae5abf13fe9573965e 
 1                | 41238.3085463   | 41238.3085463     | 0.0005          | 1f04be1ec7c89a40e6e661846cc0fe03ae83f532c362f0f5bb9de205d307c1c5 
 1                | 41247.6066463   | 41247.6066463     | 0.0005          | 4ec760bfe568dc6f98366bf8bfac9bb342769849c51b875cd3ae611aa9ed404e 
 1                | 41254.5855463   | 41254.5855463     | 0.0005          | f824979545bb2a97ca0f2f6d9cf1b8c136445aa636c94044874b2794e2ed4930 
 1                | 41259.7060463   | 41259.7060463     | 0.0005          | 64606620b142d31bd7bbb7d765e6f4db63cb41480d2d89fdf99af61518102e6d 
 1                | 41284.7165463   | 41284.7165463     | 0.0005          | 6acaec1d9e5db0bc29568a16d59102443337f5783569a9b0348fe3be8481c514 
 1                | 41313.5670463   | 41313.5670463     | 0.0005          | c7fb3148afa374e29725a4cb2f3d6ce09c1b3b2f69fe75ad9cc9eaeee35dd40f 
 1                | 41353.5675463   | 41353.5675463     | 0.0005          | 09de21c6f89412235fe197f71aa9197f97564da8ab40f7a6fe483ae55563c556 
 1                | 41357.8980463   | 41357.8980463     | 0.0005          | cf5b168dde40cfaf5fa561b3daabe69dd9c578ab2d73aa735011ce26bebacfb8 
 1                | 41435.0185463   | 41435.0185463     | 0.0005          | f9971e502ab80c3217668ca3c0a22151960101ee2e9e275fa01517b48f2cacdb 
 1                | 41438.6820063   | 41438.6820063     | 0.0005          | 2a3b96a9fd08ed2e0d58d1cebc4ec44996c4d7758f846469962f3f8be776efa2 
 1                | 41449.1625063   | 41449.1625063     | 0.0005          | 472ca10e138f1751eba0c76271108f2dc35a9b43577736960a452fdc839f5733 
 1                | 41449.9132503   | 41449.9132503     | 0.0005          | de27d780c4937ba4b4b7038e264214ec6f98519bd52fea608e8fa85e30bd87d0 
 1                | 41451.8537503   | 41451.8537503     | 0.0005          | 3ae2f6adc1c96054a1fcb7198eae153b951b1518f36f87ec3b99722e78063682 
 1                | 42041.8542503   | 42041.8542503     | 0.0005          | 5dc698ae946a05432a1b2f553dc811900ccf5fcb0a6c9d2557b54736bd7cbd96 
 1                | 42045.0355503   | 42045.0355503     | 0.0005          | 9548ea476c7b55d6788c5fec665bf619793efcd9bdb08644191ae1969b6e20eb 
 1                | 42050.6528503   | 42050.6528503     | 0.0005          | 103d42389357646fa3bd8ef08081de6886eae44bff601d2b8a13632c0bab73d6 
 1                | 42054.0533503   | 42054.0533503     | 0.0005          | 0e7ed88271bd2156e9bd093d986afcd802ff1eb46b3d4d941e48d45eabac5cad 
 1                | 42126.6038503   | 42126.6038503     | 0.0005          | 30f7bce10c9922371c2bb547e2799e787a6cbe9e01e3a200f214872665c6751d 
 1                | 42141.6043503   | 42141.6043503     | 0.0005          | 7c42fa78806635678a7190872cd86fca77830c7bb6d167afb27edd55c3a007e0 
 1                | 42145.4028503   | 42145.4028503     | 0.0005          | 880e8ea4b85ded620890973950e480d5a5c8090ce8362c1b47099a55108fc863 
 1                | 42155.1974503   | 42155.1974503     | 0.0005          | dba66b21d234624876ff3d4e5c8cac55a82c0db5fe89773e574baedf430eddee 
 1                | 42162.2299503   | 42162.2299503     | 0.0005          | 5c445f946ed5621b71f12a6fe7368322e1824b6e464dbfa1c526ac05442f18fd 
 1                | 42167.2815903   | 42167.2815903     | 0.0005          | 1f01a547d86a465264fb256c4327852e4b7dfdb7469f6af87de835efaa194dd2 
 1                | 42222.5360903   | 42222.5360903     | 0.0005          | 4fc7bb13ef37d345b32878bf78f2e0a5722afdd4131370943f89d6004cb30984 
 1                | 42225.0685903   | 42225.0685903     | 0.0005          | 94d25d3dbbe04d36f5162a35d734751ed27b69fc0f5bf54b5c9a652e2cd540bc 
 1                | 42231.5984903   | 42231.5984903     | 0.0005          | 7550b23773e84038e814d98ca71a9f9b3e3d63a54534c894223068cb488bd813 
 1                | 42232.9003303   | 42232.9003303     | 0.0005          | f754416cb566f300d6ff2f2287136a38b309cab6e934e9e311b85ad7b5539330 
 1                | 42237.5888303   | 42237.5888303     | 0.0005          | 7bf9722bd8398403e1b451e008e82f6bdbbc6144c9bc8abf31c08e85e97d677c 
 1                | 42240.9567603   | 42240.9567603     | 0.0005          | 593886677c53547918641d0ad8e5dbb6273154f2395ba8d5daa6359bfc5ce960 
 1                | 42277.7932603   | 42277.7932603     | 0.0005          | 2b219efbf4a74cb36007e3bb04ab1dcdf9af8ae831eae7810422ce6c85d2c31f 
 1                | 42284.3337603   | 42284.3337603     | 0.0005          | 4b4b8253f6408be57ff67545904393ba342793b8bf42f86de03e0368e7121c7f 
 1                | 42383.3342603   | 42383.3342603     | 0.0005          | 137638219668158a8a4468500e116088f7bf2d89124b71339ef3a73d64f48ad8 
 1                | 42389.6647603   | 42389.6647603     | 0.0005          | df71a5e3ee711bb7f4f19806731026a7ba11728d7109ae5c6903408d419a9f25 
 1                | 42392.9186003   | 42392.9186003     | 0.0005          | 4ac0284532cd90b719a6460e569a7c80efc1c4ff1e86571abdebdfd596354330 
 1                | 42485.0091003   | 42485.0091003     | 0.0005          | bb33cd36ab207fec9ad569bf49a205471eb0cc0a4dac592ce5897847d611ffd8 
 1                | 42489.9096003   | 42489.9096003     | 0.0005          | 3f11295036ca33460dddc2547433f7293e94810aa3e39bd561c1c9a87463630a 
 1                | 42493.3001003   | 42493.3001003     | 0.0005          | dd65edaba468df050492f78e5916f23303d5094739f4b5451eadc64b5c89e264 
 1                | 42493.7706003   | 42493.7706003     | 0.0005          | 9279ee51d1e24d0ac957f2737e7684d09a55864479f4f44b8a08dbdcfe502492 
 1                | 42515.8911003   | 42515.8911003     | 0.0005          | 4bece95f812bdae5049658703b10d79b78f6b58dc553b72d0048324c9b39d380 
 1                | 42785.0216003   | 42785.0216003     | 0.0005          | 8db26df8c9e77550b54b0e26a2d9af9282f3ea17a8a84fc98d2af22365a7c9c5 
 1                | 42795.3284003   | 42795.3284003     | 0.0005          | 027eddb87525009046820ff1ebe81b8792efecff1a3079f8aae0932e47cae10b 
 1                | 42808.3315003   | 42808.3315003     | 0.0005          | 6d226e1c55416faf24fe5d0248843ac5fadc43bf2e2d252f1735e8c3ecf3e5b6 
 1                | 42810.4837703   | 42810.4837703     | 0.0005          | 0d44c49df09aa5fd91f9cff6a046debac959e66ab8ea015ef45a50d11dfb42a9 
 1                | 42849.3242703   | 42849.3242703     | 0.0005          | f133957392f43841b5e4870ad7e8596376f6e6de3f6250bfe0326d9c66f35ae3 
 1                | 42851.2926703   | 42851.2926703     | 0               | 5fd2aa90744c6b3119b66780b114f984171e84067945e183f505f9c755d01282 
 1                | 42868.2926703   | 42868.2926703     | 0               | e54752d5ff0abbf9b480daa99783fc37f061bd3c094a9d15d9c3fd56ec81c1ac 
 1                | 42874.7167303   | 42874.7167303     | 0.0005          | ef295586a64a568c1078582b56fd44a9ad1f5415f3acd8631d783eb4206e07e8 
 1                | 42883.3068603   | 42883.3068603     | 0.0005          | d582906fc8feee7510a554752c42a839e6b450e00356cc9fedfc9e378f335bb6 
 1                | 42883.6794203   | 42883.6794203     | 0.0005          | 1c735408bb68e35da33d0a149e49ea463807f0f22c698e7dbddd05356622b9a0 
 1                | 42884.5558603   | 42884.5558603     | 0.0005          | 45bcae70d5e0479643fe78ce1771b4b84520781b2663a93876c560ccdf457d0e 
 1                | 42885.7276703   | 42885.7276703     | 0.0005          | 34f7c160214307896cc34c0aa0eb7843a5a1125264a9b6e2d865fe024406b36e 
 1                | 42921.9581703   | 42921.9581703     | 0.0005          | 8d3d43ee29ac34c3ebec35602ad35c4675b0c9df70b763a35d4406dabb2bc131 
 1                | 42923.6281703   | 42923.6281703     | 0.0005          | 24cacd8f2907fa22b13b8c376eaf68edffd73fd84f0c11e44e0139b2ce6df889 
 1                | 42927.5591703   | 42927.5591703     | 0.0005          | b926c52d933e22fe6e3d0d25bad9e5e9056861fdbd2c8f5d960f16865fe84c55 
 1                | 42932.8155603   | 42932.8155603     | 0.0005          | 9f7bc2e3ad59db58b6cf2cb63564f88dd962f50feaa7d5073a6b2accde9db8a1 
 1                | 42941.3708803   | 42941.3708803     | 0.0005          | 07973e864147d8010408fa9ba21516623b3fd4f944053dccf8ab2efb293c2636 
 1                | 42947.5910003   | 42947.5910003     | 0.0005          | 9a9822acef570b82dda76b3d868561eef96208b7b9d66be7f7a3827d8c9cb73a 
 1                | 42948.3353983   | 42948.3353983     | 0.0005          | eb6d1e70565742bcfdbefc87cf7333d3eda2f907faaa3fd19c526317e511f380 
 1                | 42950.6600783   | 42950.6600783     | 0               | 56ae29f5e3bc39817767872fa4a00a20ee1d18e05dd65f0d467bcfc4b7b638bf 
 1                | 43009.0305783   | 43009.0305783     | 0.0005          | a35eda7e26e8f2fad8e9f853a6eb79a9dd0eaf55f21963e4ad8f861a476752c9 
 1                | 43009.7110783   | 43009.7110783     | 0.0005          | 9a872ca4960f66faf5e205f28dc98c79e0e0a4ab0477157ebe59b5d435203385 
 1                | 43069.7115783   | 43069.7115783     | 0.0005          | bb071752ab79b877de26dafb077baace1783817089fc458df65105f8f39a791f 
 1                | 43074.5602483   | 43074.5602483     | 0.0005          | a7d5cd3fea06a6594041d281be5e11b59efa9d9288d31a461a3dcf2f93711682 
 1                | 43136.9607483   | 43136.9607483     | 0.0005          | 6bcc0a27c43b583aff0ec3665225391558839b3fdf4aed13094287e2fa4f39cf 
 1                | 43142.4188483   | 43142.4188483     | 0.0005          | d46f1a7a814b9267bf0276abeb8efb58dad246ea5562421a7158adb75cd8bbaa 
 1                | 43210.2596483   | 43210.2596483     | 0.0005          | d2997e28c8b2b0c278221547d53002bcbe54e070018d4ccc30f71bd2b310aa37 
 1                | 43356.6396483   | 43356.6396483     | 0               | 1d5812e5841720092e1346786e5a3300ed9043203985dfc28725a4a47ab97659 
 1                | 43503.0201483   | 43503.0201483     | 0.0005          | 3eb964e6bc69c5685dffc9de8ad6b5a0c4fb52eafacbc1cefc91eb130e0c055e 
 1                | 43505.4906483   | 43505.4906483     | 0.0005          | f63f1ba1393ec8edadc45132fa197a5b9882e8cce5bba297f78dceae1b07057d 
 1                | 43719.4911483   | 43719.4911483     | 0.0005          | 92a30074cddb1d9af4b066ddf88c04385914899e35ef736e042051a9fe10b59e 
 1                | 43720.4316483   | 43720.4316483     | 0.0005          | 8cf181a7a2f656b92402445f80e9b5c9b6cba68a31115316c4f500b5451bf48f 
 1                | 43858.8221483   | 43858.8221483     | 0.0005          | 9d1b74b6dae55e0a79c841a452b4701898103b547a6dc6ce59d4959e26c2cb38 
 1                | 43884.9190483   | 43884.9190483     | 0.0005          | 2add8b46aaf8fe7f446239049e725793bf5534f5efd3d366b332505d3382dd8f 
 1                | 43885.9195483   | 43885.9195483     | 0.0005          | 187db1cf8a0f932453d13718bd9788eb1e3ff2c41af570fe9cc79709ae62c605 
 1                | 43900.4065483   | 43900.4065483     | 0.0005          | 676b8661d0ad3ba23d13221a61316b1142ed83d7920ceb3062537c5647c28e96 
 1                | 43937.1570483   | 43937.1570483     | 0.0005          | fcdc31fda9563df0a319aa8fda8b8a12ef5a845d805ced9858c0bd637b8051b4 
 1                | 43937.3070483   | 43937.3070483     | 0               | c63055645e554ee04b540886549cb17b00098f1dcba1b5f49c746fc79d21cc70 
 1                | 43951.5801483   | 43951.5801483     | 0.0005          | 2a38304901193ace0c6fab62b178197c27040fd1488679d66acf84326b918eed 
 1                | 43961.0957083   | 43961.0957083     | 0.0005          | 4a49d28b21a567e25c70631e2ea940baefb4fac0f7e6b6f23f7b926969465be1 
 1                | 43968.7864383   | 43968.7864383     | 0.0005          | b3f903339d850f20fffa42ce40f64f95023b73ea3d4c0e1969df155d10e1553d 
 1                | 43968.8159383   | 43968.8159383     | 0.0005          | 970ae2aeff23315a2eb664eb3e3b85629ab79ebb1dbbc4a65ef3a368cb2d4446 
 1                | 44070.8164383   | 44070.8164383     | 0.0005          | 963317c6debeb9cc9d74b6b772144f3c74d311e06ed8355ba6145017ff70083b 
 1                | 44071.5163183   | 44071.5163183     | 0.0005          | 0549ca293599f5321b37e3d87d7b12f8f51383d67541557ed6b2311c6a9d7c15 
 1                | 44072.0778183   | 44072.0778183     | 0.0005          | 0080449bd7bbd54329ae483872c858fc469c84e03e4c1ebe483550966a374830 
 1                | 44163.2778183   | 44163.2778183     | 0               | 3f756fe966968c290763a42b766db67ecb3b969ee9ec16637f1da100ccf077e8 
 1                | 44198.0983183   | 44198.0983183     | 0.0005          | bbe5361693ba0212fad7175511282be3cf2be126e3c15a7c6806ef98950a46a1 
 1                | 44198.6683183   | 44198.6683183     | 0               | c741313fb3a8d335151173b3b1b6df6a28b3ac575d707eac43a10f9a120a7b29 
 1                | 44239.6688183   | 44239.6688183     | 0.0005          | ea9d2a0a20ea4ee50b5118f465792ed59542aac00ad5a1a1184a474dba50815e 
 1                | 44241.8393183   | 44241.8393183     | 0.0005          | 028ececd8d5535ff22c92f8a23ad1d012d70683237ceb9a13c8de58b4268b09b 
 1                | 44245.2998183   | 44245.2998183     | 0.0005          | beac175298bc5bd672ef8a19e1b117d2d43f72207a65b4b852ae629f38538f31 
 1                | 44251.2998183   | 44251.2998183     | 0               | cec08585b1204794c1f97241464ca0304cade392d2654a40cc8af936a7a37918 
 1                | 44251.5103183   | 44251.5103183     | 0.0005          | c2ba36fa9351f9810b0cb6d3b99a558150b6a97d5e1fb30cf7485d5f9e48a2d3 
 1                | 44273.6114183   | 44273.6114183     | 0.0005          | db20e5efaa5bb1a0ab141731f9176307406791095873134fd7606973e47c66fd 
 1                | 44274.2119183   | 44274.2119183     | 0.0005          | 263330d13cacd74361f784c52c8623a5982e5496f7b0930b2b7b2cb96add7f79 
 1                | 44278.2078283   | 44278.2078283     | 0.0005          | 6ea1223daa3ad946a0467b3904906b48edc279268aa0c7d73a6316a68365894a 
 1                | 44284.4145283   | 44284.4145283     | 0               | 08da36ae9daa61ef633024c70bd53fada861be953d64c3151b4a9179bc2d09c9 
 1                | 44495.4150283   | 44495.4150283     | 0.0005          | 8092f5b221d7f1bb4dc1fa5fe5b1cd645c8943ecb7896264bf59ac5bf0b85869 
 1                | 44511.4155283   | 44511.4155283     | 0.0005          | 9e05cf52c4935e3afba6d5e516e358beb36216c774e88932943d201a7e860cd4 
 1                | 44585.6160283   | 44585.6160283     | 0.0005          | 5615854f3904f33d505caf810f69727d19df46b730cfd898b66fd9d29d69bee2 
 1                | 44596.3418283   | 44596.3418283     | 0.0005          | a41172f224279063310b22a2f5651c7cce54050e048556b06e3c299fdb76228c 
 1                | 44603.1994683   | 44603.1994683     | 0.0005          | 2c2a9b72bf9cfa50299a2c16c44ac752bd2ff2d67ab400fee0b80514b3d1c310 
 1                | 44605.5975683   | 44605.5975683     | 0.0005          | 61a73e397e18de95e3d0add9ceaf7ce84cbb7534af1062fd94f83b8b116d5d90 
 1                | 44629.5342683   | 44629.5342683     | 0.0005          | e055d1d072b1413add062eac5a361c1ece53ea75bc4b3d330fd6a10753fcdc62 
 1                | 44630.4147683   | 44630.4147683     | 0.0005          | c6f401ca43deb6cd89218e2d4b8e180e38dad84b28ad8ad59f50d34381300b08 
 1                | 44630.5152683   | 44630.5152683     | 0.0005          | 751c602082ff90af814f5f0972447411f419bda1d687d404799bf966b4bc48e6 
 1                | 44630.9152683   | 44630.9152683     | 0               | a06d908fccc1b1b9558d6f20966567500f94ec2dccf0405cc8a7c63ab1229e92 
 1                | 44663.3752683   | 44663.3752683     | 0               | 1580b1c3c8d7c706c38eded25efd02237079adfb0ed97d0b8364ecf788bb6f8c 
 1                | 44664.5064183   | 44664.5064183     | 0.0005          | 625ac03b0b5a788600dd0bb729cf4cb27fa428c59609ab8a3b23b56cb99b25e7 
 1                | 44671.2070483   | 44671.2070483     | 0.0005          | 8eae7abd02e8d6005f789dde6588593c9f6cb5fdcf0c094f3192a7609dce72cb 
 1                | 44790.2075483   | 44790.2075483     | 0.0005          | 2c99a1c9788c94d142206146ad2b6096a4a08b240167387770191af4f416480d 
 1                | 44795.8080483   | 44795.8080483     | 0.0005          | 0128b7e24f6651c527583e4b5dbe151a6c18cb378de1a6a8c7e2b3413dd6c00a 
 1                | 44805.0501483   | 44805.0501483     | 0.0005          | 6cb6af69462a3254ad36aa97d17657fbaf93fb86102a8e6e2edb430203722c62 
 1                | 44822.0188483   | 44822.0188483     | 0.0005          | b4836b28d59b348bead369475c5474b0fed92511d029db68a123ac7740b79410 
 1                | 44837.0977483   | 44837.0977483     | 0.0005          | adec1c9c8e74474c94033d4ac293592d50ef500f05fc31d3ab435832c4e6cf7c 
 1                | 44906.0977483   | 44906.0977483     | 0               | a4288d39f10fcd016c21f66dcf3365f43dd59a5312e729cc07f25d4d19e04e7e 
 1                | 44940.4882483   | 44940.4882483     | 0.0005          | cd795244ed09d1c92cc13658ad02054a988c3aab708d5c2696dde7bf2405a2a1 
 1                | 44940.9887483   | 44940.9887483     | 0.0005          | a097c15616097526f74e9013539427984e7362c9dbb7b02156a5dfbd6de0579f 
 1                | 44960.9892483   | 44960.9892483     | 0.0005          | 969762d5e47292affa0b459b04a99d59d1ca4a2d9d9610f1bc0c9d57b7aca31a 
 1                | 44964.5916383   | 44964.5916383     | 0.0005          | ae6c95e0f0def22a6f58555535ff53725490fcb86002d4234f912f89de8e9757 
 1                | 44967.1843883   | 44967.1843883     | 0.0005          | 5b293e63decd266b1a78484f0d9b3ad95870e0501a40ad47445e2f8e37ae486e 
 1                | 44971.4126983   | 44971.4126983     | 0               | 571ad9dacc4038dadfece895b85f084c07706675181b4ed89ecf97653701e593 
 1                | 44972.4131983   | 44972.4131983     | 0.0005          | ed8b0e7d9f5849b9e338ed562fc12a0844a96e51fb861dc970f1152f53b258d0 
 1                | 44972.5734983   | 44972.5734983     | 0.0005          | 8b4b96d2365faa00360a439d93ab393eb2510f63fa7f14f134108d8a4719de25 
 1                | 44982.5739983   | 44982.5739983     | 0.0005          | beffaa735dc1ecde966fd7c84bcf37996432dfbf8fde0d49389aff72e467ecc5 
 1                | 45063.0344983   | 45063.0344983     | 0.0005          | a7ba020577f4c1fce25939c45ae999fc6b703828e17c7f1c1e0b726f51cbe3da 
 1                | 45113.0349983   | 45113.0349983     | 0.0005          | 351c17e6137803c0e8557f3adf2a997c5c2450f1c8a4afaafa83569f619b9943 
 1                | 45154.2349983   | 45154.2349983     | 0               | eee40d8c17b091956ad036fe335cb880221b3a6fbaea19eeabe1a9909c272e5e 
 1                | 45181.2354983   | 45181.2354983     | 0.0005          | 0cdf6c46baaf98976ae5eccb30c17a098a9b5df33651f8e2cbcf1be56ba05fe1 
 1                | 45306.2359983   | 45306.2359983     | 0.0005          | 20ad6cb5bcf0cba4d573e43a12d50e03b3d374b796dd30440e55112597578cf1 
 1                | 45324.7704983   | 45324.7704983     | 0.0005          | d1480b6b84ef38aea353816f740d9c95e70b995010e397917de4f3a3a3f7aed0 
